"Mod name","Registry name","Item ID","Display name","Exists"
"Biomes O' Plenty","biomesoplenty:jacaranda_planks","biomesoplenty:jacaranda_planks","Jacaranda Planks","true"
"Biomes O' Plenty","biomesoplenty:jacaranda_pressure_plate","biomesoplenty:jacaranda_pressure_plate","Jacaranda Pressure Plate","true"
"Biomes O' Plenty","biomesoplenty:jacaranda_sapling","biomesoplenty:jacaranda_sapling","Jacaranda Sapling","true"
"Biomes O' Plenty","biomesoplenty:jacaranda_slab","biomesoplenty:jacaranda_slab","Jacaranda Slab","true"
"Biomes O' Plenty","biomesoplenty:jacaranda_stairs","biomesoplenty:jacaranda_stairs","Jacaranda Stairs","true"
"Biomes O' Plenty","biomesoplenty:jacaranda_trapdoor","biomesoplenty:jacaranda_trapdoor","Jacaranda Trapdoor","true"
"Biomes O' Plenty","biomesoplenty:jacaranda_wood","biomesoplenty:jacaranda_wood","Jacaranda Wood","true"
"Biomes O' Plenty","biomesoplenty:lavender","biomesoplenty:lavender","Lavender","true"
"Biomes O' Plenty","biomesoplenty:magic_button","biomesoplenty:magic_button","Magic Button","true"
"Biomes O' Plenty","biomesoplenty:magic_door","biomesoplenty:magic_door","Magic Door","true"
"Biomes O' Plenty","biomesoplenty:magic_fence","biomesoplenty:magic_fence","Magic Fence","true"
"Biomes O' Plenty","biomesoplenty:magic_fence_gate","biomesoplenty:magic_fence_gate","Magic Fence Gate","true"
"Biomes O' Plenty","biomesoplenty:magic_leaves","biomesoplenty:magic_leaves","Magic Leaves","true"
"Biomes O' Plenty","biomesoplenty:magic_log","biomesoplenty:magic_log","Magic Log","true"
"Biomes O' Plenty","biomesoplenty:magic_planks","biomesoplenty:magic_planks","Magic Planks","true"
"Biomes O' Plenty","biomesoplenty:magic_pressure_plate","biomesoplenty:magic_pressure_plate","Magic Pressure Plate","true"
"Biomes O' Plenty","biomesoplenty:magic_sapling","biomesoplenty:magic_sapling","Magic Sapling","true"
"Biomes O' Plenty","biomesoplenty:magic_slab","biomesoplenty:magic_slab","Magic Slab","true"
"Biomes O' Plenty","biomesoplenty:magic_stairs","biomesoplenty:magic_stairs","Magic Stairs","true"
"Biomes O' Plenty","biomesoplenty:magic_trapdoor","biomesoplenty:magic_trapdoor","Magic Trapdoor","true"
"Biomes O' Plenty","biomesoplenty:magic_wood","biomesoplenty:magic_wood","Magic Wood","true"
"Biomes O' Plenty","biomesoplenty:mahogany_button","biomesoplenty:mahogany_button","Mahogany Button","true"
"Biomes O' Plenty","biomesoplenty:mahogany_door","biomesoplenty:mahogany_door","Mahogany Door","true"
"Biomes O' Plenty","biomesoplenty:mahogany_fence","biomesoplenty:mahogany_fence","Mahogany Fence","true"
"Biomes O' Plenty","biomesoplenty:mahogany_fence_gate","biomesoplenty:mahogany_fence_gate","Mahogany Fence Gate","true"
"Biomes O' Plenty","biomesoplenty:mahogany_leaves","biomesoplenty:mahogany_leaves","Mahogany Leaves","true"
"Biomes O' Plenty","biomesoplenty:mahogany_log","biomesoplenty:mahogany_log","Mahogany Log","true"
"Biomes O' Plenty","biomesoplenty:mahogany_planks","biomesoplenty:mahogany_planks","Mahogany Planks","true"
"Biomes O' Plenty","biomesoplenty:mahogany_pressure_plate","biomesoplenty:mahogany_pressure_plate","Mahogany Pressure Plate","true"
"Biomes O' Plenty","biomesoplenty:mahogany_sapling","biomesoplenty:mahogany_sapling","Mahogany Sapling","true"
"Biomes O' Plenty","biomesoplenty:mahogany_slab","biomesoplenty:mahogany_slab","Mahogany Slab","true"
"Biomes O' Plenty","biomesoplenty:mahogany_stairs","biomesoplenty:mahogany_stairs","Mahogany Stairs","true"
"Biomes O' Plenty","biomesoplenty:mahogany_trapdoor","biomesoplenty:mahogany_trapdoor","Mahogany Trapdoor","true"
"Biomes O' Plenty","biomesoplenty:mahogany_wood","biomesoplenty:mahogany_wood","Mahogany Wood","true"
"Biomes O' Plenty","biomesoplenty:mangrove_root","biomesoplenty:mangrove_root","Mangrove Root","true"
"Biomes O' Plenty","biomesoplenty:maple_leaves","biomesoplenty:maple_leaves","Maple Leaves","true"
"Biomes O' Plenty","biomesoplenty:maple_sapling","biomesoplenty:maple_sapling","Maple Sapling","true"
"Biomes O' Plenty","biomesoplenty:mud","biomesoplenty:mud","Mud","true"
"Biomes O' Plenty","biomesoplenty:mud_brick_slab","biomesoplenty:mud_brick_slab","Mud Brick Slab","true"
"Biomes O' Plenty","biomesoplenty:mud_brick_stairs","biomesoplenty:mud_brick_stairs","Mud Brick Stairs","true"
"Biomes O' Plenty","biomesoplenty:mud_brick_wall","biomesoplenty:mud_brick_wall","Mud Brick Wall","true"
"Biomes O' Plenty","biomesoplenty:mud_bricks","biomesoplenty:mud_bricks","Mud Bricks","true"
"Biomes O' Plenty","biomesoplenty:nether_crystal","biomesoplenty:nether_crystal","Nether Crystal","true"
"Biomes O' Plenty","biomesoplenty:nether_crystal_block","biomesoplenty:nether_crystal_block","Nether Crystal Block","true"
"Biomes O' Plenty","biomesoplenty:orange_autumn_leaves","biomesoplenty:orange_autumn_leaves","Orange Autumn Leaves","true"
"Biomes O' Plenty","biomesoplenty:orange_autumn_sapling","biomesoplenty:orange_autumn_sapling","Orange Autumn Sapling","true"
"Biomes O' Plenty","biomesoplenty:orange_cosmos","biomesoplenty:orange_cosmos","Orange Cosmos","true"
"Biomes O' Plenty","biomesoplenty:orange_sand","biomesoplenty:orange_sand","Orange Sand","true"
"Biomes O' Plenty","biomesoplenty:orange_sandstone","biomesoplenty:orange_sandstone","Orange Sandstone","true"
"Biomes O' Plenty","biomesoplenty:orange_sandstone_slab","biomesoplenty:orange_sandstone_slab","Orange Sandstone Slab","true"
"Biomes O' Plenty","biomesoplenty:orange_sandstone_stairs","biomesoplenty:orange_sandstone_stairs","Orange Sandstone Stairs","true"
"Biomes O' Plenty","biomesoplenty:orange_sandstone_wall","biomesoplenty:orange_sandstone_wall","Orange Sandstone Wall","true"
"Biomes O' Plenty","biomesoplenty:origin_grass_block","biomesoplenty:origin_grass_block","Origin Grass Block","true"
"Biomes O' Plenty","biomesoplenty:origin_leaves","biomesoplenty:origin_leaves","Origin Leaves","true"
"Biomes O' Plenty","biomesoplenty:origin_sapling","biomesoplenty:origin_sapling","Origin Sapling","true"
"Biomes O' Plenty","biomesoplenty:palm_button","biomesoplenty:palm_button","Palm Button","true"
"Biomes O' Plenty","biomesoplenty:palm_door","biomesoplenty:palm_door","Palm Door","true"
"Biomes O' Plenty","biomesoplenty:palm_fence","biomesoplenty:palm_fence","Palm Fence","true"
"Biomes O' Plenty","biomesoplenty:palm_fence_gate","biomesoplenty:palm_fence_gate","Palm Fence Gate","true"
"Biomes O' Plenty","biomesoplenty:palm_leaves","biomesoplenty:palm_leaves","Palm Leaves","true"
"Biomes O' Plenty","biomesoplenty:palm_log","biomesoplenty:palm_log","Palm Log","true"
"Biomes O' Plenty","biomesoplenty:palm_planks","biomesoplenty:palm_planks","Palm Planks","true"
"Biomes O' Plenty","biomesoplenty:palm_pressure_plate","biomesoplenty:palm_pressure_plate","Palm Pressure Plate","true"
"Biomes O' Plenty","biomesoplenty:palm_sapling","biomesoplenty:palm_sapling","Palm Sapling","true"
"Biomes O' Plenty","biomesoplenty:palm_slab","biomesoplenty:palm_slab","Palm Slab","true"
"Biomes O' Plenty","biomesoplenty:palm_stairs","biomesoplenty:palm_stairs","Palm Stairs","true"
"Biomes O' Plenty","biomesoplenty:palm_trapdoor","biomesoplenty:palm_trapdoor","Palm Trapdoor","true"
"Biomes O' Plenty","biomesoplenty:palm_wood","biomesoplenty:palm_wood","Palm Wood","true"
"Biomes O' Plenty","biomesoplenty:pink_cherry_leaves","biomesoplenty:pink_cherry_leaves","Pink Cherry Blossoms","true"
"Biomes O' Plenty","biomesoplenty:pink_cherry_sapling","biomesoplenty:pink_cherry_sapling","Pink Cherry Sapling","true"
"Biomes O' Plenty","biomesoplenty:pink_daffodil","biomesoplenty:pink_daffodil","Pink Daffodil","true"
"Biomes O' Plenty","biomesoplenty:pink_hibiscus","biomesoplenty:pink_hibiscus","Pink Hibiscus","true"
"Biomes O' Plenty","biomesoplenty:potted_burning_blossom","biomesoplenty:potted_burning_blossom","Potted Burning Blossom","true"
"Biomes O' Plenty","biomesoplenty:potted_dead_sapling","biomesoplenty:potted_dead_sapling","Potted Dead Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_fir_sapling","biomesoplenty:potted_fir_sapling","Potted Fir Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_flowering_oak_sapling","biomesoplenty:potted_flowering_oak_sapling","Potted Flowering Oak Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_glowflower","biomesoplenty:potted_glowflower","Potted Glowflower","true"
"Biomes O' Plenty","biomesoplenty:potted_glowshroom","biomesoplenty:potted_glowshroom","Potted Glowshroom","true"
"Biomes O' Plenty","biomesoplenty:potted_hellbark_sapling","biomesoplenty:potted_hellbark_sapling","Potted Hellbark Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_jacaranda_sapling","biomesoplenty:potted_jacaranda_sapling","Potted Jacaranda Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_lavender","biomesoplenty:potted_lavender","Potted Lavender","true"
"Biomes O' Plenty","biomesoplenty:potted_magic_sapling","biomesoplenty:potted_magic_sapling","Potted Magic Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_mahogany_sapling","biomesoplenty:potted_mahogany_sapling","Potted Mahogany Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_maple_sapling","biomesoplenty:potted_maple_sapling","Potted Maple Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_orange_autumn_sapling","biomesoplenty:potted_orange_autumn_sapling","Potted Orange Autumn Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_orange_cosmos","biomesoplenty:potted_orange_cosmos","Potted Orange Cosmos","true"
"Biomes O' Plenty","biomesoplenty:potted_origin_sapling","biomesoplenty:potted_origin_sapling","Potted Origin Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_palm_sapling","biomesoplenty:potted_palm_sapling","Potted Palm Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_pink_cherry_sapling","biomesoplenty:potted_pink_cherry_sapling","Potted Pink Cherry Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_pink_daffodil","biomesoplenty:potted_pink_daffodil","Potted Pink Daffodil","true"
"Biomes O' Plenty","biomesoplenty:potted_pink_hibiscus","biomesoplenty:potted_pink_hibiscus","Potted Pink Hibiscus","true"
"Biomes O' Plenty","biomesoplenty:potted_rainbow_birch_sapling","biomesoplenty:potted_rainbow_birch_sapling","Potted Rainbow Birch Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_redwood_sapling","biomesoplenty:potted_redwood_sapling","Potted Redwood Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_rose","biomesoplenty:potted_rose","Potted Rose","true"
"Biomes O' Plenty","biomesoplenty:potted_sprout","biomesoplenty:potted_sprout","Potted Sprout","true"
"Biomes O' Plenty","biomesoplenty:potted_toadstool","biomesoplenty:potted_toadstool","Potted Toadstool","true"
"Biomes O' Plenty","biomesoplenty:potted_umbran_sapling","biomesoplenty:potted_umbran_sapling","Potted Umbran Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_violet","biomesoplenty:potted_violet","Potted Violet","true"
"Biomes O' Plenty","biomesoplenty:potted_white_cherry_sapling","biomesoplenty:potted_white_cherry_sapling","Potted White Cherry Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_wildflower","biomesoplenty:potted_wildflower","Potted Wildflower","true"
"Biomes O' Plenty","biomesoplenty:potted_willow_sapling","biomesoplenty:potted_willow_sapling","Potted Willow Sapling","true"
"Biomes O' Plenty","biomesoplenty:potted_wilted_lily","biomesoplenty:potted_wilted_lily","Potted Wilted Lily","true"
"Biomes O' Plenty","biomesoplenty:potted_yellow_autumn_sapling","biomesoplenty:potted_yellow_autumn_sapling","Potted Yellow Autumn Sapling","true"
"Biomes O' Plenty","biomesoplenty:rainbow_birch_leaves","biomesoplenty:rainbow_birch_leaves","Rainbow Birch Leaves","true"
"Biomes O' Plenty","biomesoplenty:rainbow_birch_sapling","biomesoplenty:rainbow_birch_sapling","Rainbow Birch Sapling","true"
"Biomes O' Plenty","biomesoplenty:redwood_button","biomesoplenty:redwood_button","Redwood Button","true"
"Biomes O' Plenty","biomesoplenty:redwood_door","biomesoplenty:redwood_door","Redwood Door","true"
"Biomes O' Plenty","biomesoplenty:redwood_fence","biomesoplenty:redwood_fence","Redwood Fence","true"
"Biomes O' Plenty","biomesoplenty:redwood_fence_gate","biomesoplenty:redwood_fence_gate","Redwood Fence Gate","true"
"Biomes O' Plenty","biomesoplenty:redwood_leaves","biomesoplenty:redwood_leaves","Redwood Leaves","true"
"Biomes O' Plenty","biomesoplenty:redwood_log","biomesoplenty:redwood_log","Redwood Log","true"
"Biomes O' Plenty","biomesoplenty:redwood_planks","biomesoplenty:redwood_planks","Redwood Planks","true"
"Biomes O' Plenty","biomesoplenty:redwood_pressure_plate","biomesoplenty:redwood_pressure_plate","Redwood Pressure Plate","true"
"Biomes O' Plenty","biomesoplenty:redwood_sapling","biomesoplenty:redwood_sapling","Redwood Sapling","true"
"Biomes O' Plenty","biomesoplenty:redwood_slab","biomesoplenty:redwood_slab","Redwood Slab","true"
"Biomes O' Plenty","biomesoplenty:redwood_stairs","biomesoplenty:redwood_stairs","Redwood Stairs","true"
"Biomes O' Plenty","biomesoplenty:redwood_trapdoor","biomesoplenty:redwood_trapdoor","Redwood Trapdoor","true"
"Biomes O' Plenty","biomesoplenty:redwood_wood","biomesoplenty:redwood_wood","Redwood Wood","true"
"Biomes O' Plenty","biomesoplenty:reed","biomesoplenty:reed","Reed","true"
"Biomes O' Plenty","biomesoplenty:rose","biomesoplenty:rose","Rose","true"
"Biomes O' Plenty","biomesoplenty:smooth_black_sandstone","biomesoplenty:smooth_black_sandstone","Smooth Black Sandstone","true"
"Biomes O' Plenty","biomesoplenty:smooth_black_sandstone_slab","biomesoplenty:smooth_black_sandstone_slab","Smooth Black Sandstone Slab","true"
"Biomes O' Plenty","biomesoplenty:smooth_black_sandstone_stairs","biomesoplenty:smooth_black_sandstone_stairs","Smooth Black Sandstone Stairs","true"
"Biomes O' Plenty","biomesoplenty:smooth_orange_sandstone","biomesoplenty:smooth_orange_sandstone","Smooth Orange Sandstone","true"
"Biomes O' Plenty","biomesoplenty:smooth_orange_sandstone_slab","biomesoplenty:smooth_orange_sandstone_slab","Smooth Orange Sandstone Slab","true"
"Biomes O' Plenty","biomesoplenty:smooth_orange_sandstone_stairs","biomesoplenty:smooth_orange_sandstone_stairs","Smooth Orange Sandstone Stairs","true"
"Biomes O' Plenty","biomesoplenty:smooth_white_sandstone","biomesoplenty:smooth_white_sandstone","Smooth White Sandstone","true"
"Biomes O' Plenty","biomesoplenty:smooth_white_sandstone_slab","biomesoplenty:smooth_white_sandstone_slab","Smooth White Sandstone Slab","true"
"Biomes O' Plenty","biomesoplenty:smooth_white_sandstone_stairs","biomesoplenty:smooth_white_sandstone_stairs","Smooth White Sandstone Stairs","true"
"Biomes O' Plenty","biomesoplenty:sprout","biomesoplenty:sprout","Sprout","true"
"Biomes O' Plenty","biomesoplenty:stripped_cherry_log","biomesoplenty:stripped_cherry_log","Stripped Cherry Log","true"
"Biomes O' Plenty","biomesoplenty:stripped_cherry_wood","biomesoplenty:stripped_cherry_wood","Stripped Cherry Wood","true"
"Biomes O' Plenty","biomesoplenty:stripped_dead_log","biomesoplenty:stripped_dead_log","Stripped Dead Log","true"
"Biomes O' Plenty","biomesoplenty:stripped_dead_wood","biomesoplenty:stripped_dead_wood","Stripped Dead Wood","true"
"Biomes O' Plenty","biomesoplenty:stripped_fir_log","biomesoplenty:stripped_fir_log","Stripped Fir Log","true"
"Biomes O' Plenty","biomesoplenty:stripped_fir_wood","biomesoplenty:stripped_fir_wood","Stripped Fir Wood","true"
"Biomes O' Plenty","biomesoplenty:stripped_hellbark_log","biomesoplenty:stripped_hellbark_log","Stripped Hellbark Log","true"
"Biomes O' Plenty","biomesoplenty:stripped_hellbark_wood","biomesoplenty:stripped_hellbark_wood","Stripped Hellbark Wood","true"
"Biomes O' Plenty","biomesoplenty:stripped_jacaranda_log","biomesoplenty:stripped_jacaranda_log","Stripped Jacaranda Log","true"
"Biomes O' Plenty","biomesoplenty:stripped_jacaranda_wood","biomesoplenty:stripped_jacaranda_wood","Stripped Jacaranda Wood","true"
"Biomes O' Plenty","biomesoplenty:stripped_magic_log","biomesoplenty:stripped_magic_log","Stripped Magic Log","true"
"Biomes O' Plenty","biomesoplenty:stripped_magic_wood","biomesoplenty:stripped_magic_wood","Stripped Magic Wood","true"
"Biomes O' Plenty","biomesoplenty:stripped_mahogany_log","biomesoplenty:stripped_mahogany_log","Stripped Mahogany Log","true"
"Biomes O' Plenty","biomesoplenty:stripped_mahogany_wood","biomesoplenty:stripped_mahogany_wood","Stripped Mahogany Wood","true"
